id,category,videoCount,hiddenSubscriberCount,subscriberCount,viewCount,description,descriptionCharCount,keywords,keywordsCount,topicCategories,topicCount,country,madeForKids,publishedAt,videoIds,disturbingCount,suitableCount,suitableRatio,madeForKidsRatio,madeForKidsVideosCount,madeForKidsDisturbing,instagram,twitter,facebook,spotify,twitch,patreon,vk,plus.google,play.google,steam,myspace,merchandise,kids,animation,funny,toys,cartoon,fun,children,cartoons,comedy,nursery rhymes,Entertainment,Film,Lifestyle_(sociology),Music,Hobby,Video_game_culture,Action-adventure_game,Television_program,Action_game,Role-playing_video_game
UCcodAvIIZt7PEbT4g6oQUuQ,suitable,130,FALSE,281000,92623928,"Baby Hazel Fairy Tales and Stories provides you the best of Animated Fairy Tales for kids, toddlers, children and babies. So what are you waiting for, SUBSCRIBE NOW and get the latest animated videos for your kids.",178,"['animated story', 'real story', 'true story', 'animation', 'actually happened', 'minute videos', 'animated videos', 'dory story', 'my story animated', 'english animated channel', 'english animated story', 'english fairy tales', 'english stories', 'stories for teens', 'teens stories', 'teens animated story', 'teens stories in english']",17,"['Entertainment', 'Film']",2,US,FALSE,2017-02-14T10:25:15Z,"[{'classification_label': 'suitable', 'channelId': 'UCcodAvIIZt7PEbT4g6oQUuQ', 'id': 'EbmAZgCE7CQ', 'publishedAt': '2018-07-28T09:00:00.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UCdodt9k7SFkQmmYkqDawVAg,suitable,209,TRUE,N/A,241369626,,,"['tom and jerry', 'cartoons for kid', 'tom and jerry cartoons', 'tom', 'jerry', 'funny cartoons', 'tom y jerry']",7,"['Entertainment', 'Film', 'Television_program']",3,N/A,FALSE,2016-10-06T05:01:42Z,"[{'classification_label': 'suitable', 'channelId': 'UCdodt9k7SFkQmmYkqDawVAg', 'id': 'vjzKEexv9Jo', 'publishedAt': '2017-06-24T12:26:17.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCdodt9k7SFkQmmYkqDawVAg', 'id': '59Y1nMlUH2w', 'publishedAt': '2017-04-01T14:48:15.000Z', 'madeForKids': True}]",0,2,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
UCfeIkx_3ajdIvFtsHWduThg,suitable,436,FALSE,70600,17803475,"Watch all of your favorite shows, movies and cartoons from iconic brands like Flinstones, Felix the Cat, Popeye, The Three Stooges, Wacky and Packy, Gumby collection, Superman Original Series, and all time movies like The Lucy Show, The Beverly Hillbillies, and more.",226,"['old', 'television', 'watch', 'online', 'free', 'download', 'TV', 'Cartoons', 'Cartoon', 'series', '70s', '60s', 'school', 'shows', '50s', '80s', 'full', 'episodes', 'YouTube', 'DVD', '8th', 'man', '8thmanDVD']",23,"['Entertainment', 'Film', 'Television_program']",3,AU,TRUE,2016-10-12T21:09:40Z,"[{'classification_label': 'suitable', 'channelId': 'UCfeIkx_3ajdIvFtsHWduThg', 'id': '-Co9FMHlVBg', 'publishedAt': '2018-02-12T01:44:56.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
UCegSM4eTvXqXylcPQ2SDezw,suitable,1424,FALSE,17800,28158815,"Archivist. Trader. Collector of cool stuff.

If you've stumbled across this channel, chances are you love TV shows too. I have a strong passion for preserving old TV broadcasts and sharing my discoveries to folks like you! Here you'll find bumpers, commercials, and other cool relics that I've dug up from the archives. Cartoons and kids' shows are my main interest, but I try to upload a little bit of everything so everybody has something they can enjoy. 

PLEASE NOTE: 
I do NOT post full links to my tapes publicly, nor do I upload full-length episodes to this channel. Due to copyright juju and other various concerns, I prefer to stick to private trading only. Think of it as one friend lending another friend a movie. That's cool, right?",612,N/A,N/A,"['Entertainment', 'Television_program', 'Film']",3,US,FALSE,2009-03-06T12:35:29Z,"[{'classification_label': 'suitable', 'channelId': 'UCegSM4eTvXqXylcPQ2SDezw', 'id': '-TmBY8JZQ54', 'publishedAt': '2011-01-30T06:09:48.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
UCE0juXWwPCEPdgHGAW91NtQ,suitable,207,FALSE,7520000,2851038810,"Всем привет! Меня зовут Милана.  Мой канал Milusik Lanusik для детей, канал развлечений, спектаклей и новых игрушек. Я буду радовать вас, каждым своим видео.
Я люблю детей, петь, танцевать! 
Подписывайтесь и поделитесь с другими! 
Пишите комментарии и ставьте лайки! 

Hello everyone! My name is Milanа. My Channel Milusik Lanusik about children, performances and new toys. 
I hope you enjoy my entertainment videos. 
So make sure you subscribe and you don't miss out new episodes!

Thank you for stopping by, and I hope to see you again soon!",449,"['video for kids', 'Toys', 'for kids', 'kids', 'Playground', 'kids channel', 'kid playing', 'playground for kids', 'parks', 'милусик ланусик', 'милана', 'Milusik Lanusik', 'для детей', 'дети', 'видео для детей', 'развлечения для детей', 'играем в игрушки', 'детский канал']",18,"['Entertainment', 'Lifestyle_(sociology)', 'Music', 'Hobby']",4,US,TRUE,2016-11-30T22:17:41Z,"[{'classification_label': 'suitable', 'channelId': 'UCE0juXWwPCEPdgHGAW91NtQ', 'id': 'ABP8KicNmTs', 'publishedAt': '2018-08-21T08:55:04.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
UCBHtFOBvwfEAq4S4mY3OnhA,suitable,288,FALSE,74300,78888387,TOONS VILLAGE,12,"['betty', 'boop', 'popeye', 'superman', 'old', 'cartoon', 'cartoons', 'time', 'disney', 'mouse', 'goopher', 'cartoni', 'animati', 'network']",14,"['Entertainment', 'Film']",2,N/A,N/A,2007-08-08T15:14:15Z,"[{'classification_label': 'suitable', 'channelId': 'UCBHtFOBvwfEAq4S4mY3OnhA', 'id': 'F7T7fOXxMEk', 'publishedAt': '2010-07-21T11:38:45.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
UCmoZaeNippb_rRujSSDZWlw,suitable,7,FALSE,5320,1850607,"This channel is not for gaming , music , tutorials , entertainment , reviews nor unboxings , or to be more accurate that is exactly what this channel is about , its not for only one audience , it basically covers everything and we do upload daily so make sure to subscribe so that you wouldnt miss a single one , cause trust me this is channels shows the best and the highlights of every single category !",328,N/A,N/A,"['Film', 'Entertainment', 'Television_program']",3,N/A,N/A,2015-11-01T16:03:03Z,"[{'classification_label': 'suitable', 'channelId': 'UCmoZaeNippb_rRujSSDZWlw', 'id': 'X6gSqJgFQUU', 'publishedAt': '2015-11-03T08:59:06.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
UCKcC6ZyP333NzA2HdayGl3g,suitable,6,TRUE,N/A,81701586,"Copyrights reserved by Warner Bros. Animation. All rights reserved Warner Bros. Entertainment.
I Do not own any of the episodes .
All for your entertainment.+ Evertday a new episode .",154,N/A,N/A,"['Film', 'Entertainment', 'Television_program']",3,N/A,N/A,2016-07-20T14:51:10Z,"[{'classification_label': 'suitable', 'channelId': 'UCKcC6ZyP333NzA2HdayGl3g', 'id': 'fN3EWdDuMH8', 'publishedAt': '2016-07-21T18:22:42.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
UCkxXL3q6RjJ3Jxpxp_9453A,suitable,438,FALSE,3870,4959521,"YES! I'm Back!. As You May Know This My Old Channel:Rober Coates Got Terminated Thanks To The Stupid Idiot! Who Terminated My Channel!. But As Always I'm Back With More Of Your Favorite Things!. Enjoy My New Channel!.

WARNING!:I DO NOT TAKE REQUESTS! SO PLEASE DON'T ASK!.",226,N/A,N/A,"['Entertainment', 'Film', 'Television_program']",3,US,FALSE,2017-12-22T21:05:12Z,"[{'classification_label': 'suitable', 'channelId': 'UCkxXL3q6RjJ3Jxpxp_9453A', 'id': '3W41Hl1wnJU', 'publishedAt': '2017-12-31T20:28:35.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
UCspBJnvek5bUBpwLSjp4IAg,suitable,1680,FALSE,181000,76200092,"WildBrain is here to help children learn, laugh and play every day with our gigantic collection of kids' entertainment videos. We upload videos daily from both well-known brands and shiny new kids shows! Our videos are uploaded by a team of kids' entertainment experts, and we delight millions of children around the world on YouTube and YouTube Kids every month. Did you know? We’re a global kids network and have channels in a lots of languages – 14 and counting!",386,"['wildbrain', 'cartoons', 'cute cartoons', 'girl cartoons', 'girly']",5,"['Entertainment', 'Film', 'Television_program']",3,N/A,TRUE,2017-11-24T17:15:12Z,"[{'classification_label': 'suitable', 'channelId': 'UCspBJnvek5bUBpwLSjp4IAg', 'id': 'ljv7UoZh63A', 'publishedAt': '2019-01-24T12:30:03.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
UCACE1oA4yri1aXv2vgWBqsA,suitable,134,TRUE,N/A,10448589,"Twinkle TV is a collection of awesome animated rhymes, songs and stories for kids. We love kids and we want to see them happy :)
Enjoy !!!",112,"['Nursery rhymes', 'nursery rhymes playlist for children', 'nursery rhymes video', 'nursery rhymes songs', 'nursery rhymes for babies', 'nursery rhymes in hindi', 'nursery poem', 'nursery', 'nursery rhymes songs with lyrics and action', 'nursery rhymes for kids', 'story', 'story for kids', 'story in hindi', 'story time', 'story for kids in hindi', 'stories for kids', 'stories in hindi', 'stories for kids in hindi', 'stories for children', 'stories for kids in English', 'stories in English', 'twinkle tv']",22,"['Entertainment', 'Film', 'Music']",3,IN,TRUE,2015-09-20T07:22:40Z,"[{'classification_label': 'suitable', 'channelId': 'UCACE1oA4yri1aXv2vgWBqsA', 'id': 'WlO9KdAzWic', 'publishedAt': '2017-05-18T16:13:27.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
UCoi3aLlLa6xs0A1QwR_7oxA,suitable,49,FALSE,54400,8377983,"After being successful with Kids Hut's English channel. Here we are on viewers demand, doing all possible stories in Tamil language. The channel where you (kids) will find a way to learn in your local language (Tamil) is called, T Series Kids Hut Tamil.
Kids Hut Channel is filled with all the popular BEDTIME STORIES. Popular Story Characters comes alive to make you (Kids) learn morals while having fun, there is a new adventure to find with Tia and Tofu every time you visit Kids Hut Tamil. 
Tia and Tofu are all set to take you on this adventure trip to the Magical Place called Kids Hut Tamil, Join Kids Hut Tamil and be a part of our Kids Hut Family.",535,"['Tamil Stories', 'Stories For Kids In Tamil', 'Tamil Language', 'Learning Stories', 'Tamil Learning Video', 'Kids Night Stories', 'Night Stories', 'Bedtime Stories', 'Fairy Tales For Kids', 'Fairy Tales', 'Children Stories', 'Kids Stories']",12,"['Film', 'Entertainment']",2,N/A,TRUE,2016-05-27T10:57:33Z,"[{'classification_label': 'suitable', 'channelId': 'UCoi3aLlLa6xs0A1QwR_7oxA', 'id': 'CVJvxHhc_bw', 'publishedAt': '2016-08-05T12:59:23.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UCUVnfQaEmCIhFZC5d_JniyQ,suitable,1350,FALSE,266000,196233899,"WildBrain is here to help children learn, laugh and play every day with our gigantic collection of kids' entertainment videos. We upload videos daily from both well-known brands and shiny new kids shows! Our videos are uploaded by a team of kids' entertainment experts, and we delight millions of children around the world on YouTube and YouTube Kids every month. Did you know? We’re a global kids network and have channels in a lots of languages – 14 and counting!",386,"['Wildbrain superheros', 'full episodes', 'cartoon for chilldren', 'Inspector Gadget', 'Johnny Test', 'Super Mario', 'Sonic The Hedgehog', 'Evolution: The Animated Series', 'Mummies Alive', 'Magi-Nation', 'opsy and Tim', 'The Fixies', 'brand new', 'funny shows for kids', 'gameplay', 'cute kids', 'animation', 'heros']",18,"['Entertainment', 'Film', 'Television_program']",3,GB,TRUE,2014-07-31T18:58:31Z,"[{'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'W_qbqmwaEP8', 'publishedAt': '2017-02-02T12:30:01.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'EoCmh6fC-xQ', 'publishedAt': '2014-08-06T18:53:32.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'IxcDhor3JbA', 'publishedAt': '2014-08-06T18:53:32.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': '-tlWSroJU40', 'publishedAt': '2014-08-06T18:53:32.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'iogJEJV0yBQ', 'publishedAt': '2014-08-06T18:53:28.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'DGV4p7EZ4o4', 'publishedAt': '2018-03-17T13:00:03.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'ppS5Sxp_0Mg', 'publishedAt': '2014-08-06T18:53:11.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCUVnfQaEmCIhFZC5d_JniyQ', 'id': 'gj2QgQzjuBk', 'publishedAt': '2014-08-06T18:53:28.000Z', 'madeForKids': True}]",0,8,1,1,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
UCYv3LK7PNvRhyn168WAPCBA,suitable,454,TRUE,N/A,22227957,Только у нас на канале CARTOONS FOR KIDS смотрите лучшие мультфильмы. Приятного просмотра . Не забудьте поставить и подписаться на канал.,117,"['cartoons for kids', 'cartoon for kids', 'funny cartoons', 'kids cartoons', 'cartoons for children', 'cartoon', 'cartoons']",7,"['Entertainment', 'Film', 'Television_program']",3,N/A,N/A,2016-02-12T16:13:00Z,"[{'classification_label': 'suitable', 'channelId': 'UCYv3LK7PNvRhyn168WAPCBA', 'id': 'EsMFuM-6nwY', 'publishedAt': '2018-09-06T10:49:33.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
UCK9tdfBjgXI0iXExp6D9H1w,suitable,1,FALSE,153,109841,,,N/A,N/A,"['Film', 'Entertainment']",2,N/A,N/A,2015-05-04T12:21:57Z,"[{'classification_label': 'suitable', 'channelId': 'UCK9tdfBjgXI0iXExp6D9H1w', 'id': 'FSm07stzHZQ', 'publishedAt': '2015-05-19T15:51:41.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UC5dXyZnDNRKKNiZ89JwpdAA,suitable,17,FALSE,115000,10288,"Funny Living with wild cat - Cougar. Enjoy watching unbelievable friendship of Jaguar with human family. 
Don't forget to subscribe our channel to watch more playing videos with cougar at home and outdoors.

#cougars #jaguar #bigcat #wildcat #catvideos #puma #animalvideos #rescue",238,"['cougars', 'Jaguar', 'wild cat', 'baby jaguar', 'big cats', 'big cat rescue', 'the big cat', 'lion vs man', 'wild animals', 'hunting', 'panther', 'lion pets', 'puma', 'пума', 'messi', 'jaguar playing', 'Playing with owner']",17,"['Pet', 'Lifestyle_(sociology)']",2,UA,FALSE,2015-08-13T06:48:09Z,"[{'classification_label': 'suitable', 'channelId': 'UC5dXyZnDNRKKNiZ89JwpdAA', 'id': 'JpEgWO5Zyt0', 'publishedAt': '2017-12-30T16:35:14.000Z', 'madeForKids': 'uknown'}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UC9ERyu2IC09qxhUAMlYOrOQ,suitable,183,FALSE,80700,84244020,"Kirby: Right Back at Ya! episodes in English.

2019 update: I WILL NO LONGER BE UPLOADING VIDEOS OR CHECKING THIS CHANNEL. Thank you all so much for all the views and comments over the years! It was my pleasure to make this dub more widely available back in the day.

Check out some of the other newer uploaders on YouTube for additional and higher-quality episodes.

Thanks to those who stuck around with me when I made videos before my Kirby stint as well!",373,"['Super', 'Paper', 'Mario', 'Mother', 'EarthBound', 'Final', 'Fantasy', 'Adventure', 'Kirby', 'Right', 'Back', 'at', 'Ya', 'Sgt.', 'Fly']",15,"['Music', 'Action_game', 'Action-adventure_game', 'Role-playing_video_game', 'Video_game_culture']",5,N/A,N/A,2009-01-20T03:34:32Z,"[{'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': '7YcjdFXY_zE', 'publishedAt': '2011-09-14T22:51:01.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': 'PRbk5vogxPA', 'publishedAt': '2011-04-17T02:02:35.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': 'PX3AB36DBkc', 'publishedAt': '2011-07-21T05:55:12.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': 'Znq8A4yw_kk', 'publishedAt': '2011-04-17T01:22:33.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': 'lmBZjzyMaZs', 'publishedAt': '2011-05-29T01:33:22.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': 'PkJ8YMJT4I8', 'publishedAt': '2011-04-16T02:45:32.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': '9gF1SGav4nI', 'publishedAt': '2011-01-28T02:55:45.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': '773C_Z-C9as', 'publishedAt': '2011-01-23T01:06:34.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UC9ERyu2IC09qxhUAMlYOrOQ', 'id': '85xEOm4t83A', 'publishedAt': '2011-02-07T22:59:56.000Z', 'madeForKids': False}]",0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
UCt9SZgFExNwWTH5T_JnyF-A,suitable,121,FALSE,269000,77949456,"We make animated, educational songs for kids that make math learning more fun and math teaching more effective!  To date we have created nearly 70 animated videos that cover mathematical concepts from 1st Grade - 5th Grade; with concepts like; Rounding Numbers, Ordering Decimals, Subtraction with Regrouping, 3D Shapes, Angles, Place Value, Multiplication Times Tables and much more!  

Recently, we started coming out with concepts for Pre-K and Kindergarten students like songs that teach kids about the months of the year, skip counting, and counting to 100.


",472,"['math songs', 'Telling Time', '3D Shapes', 'times table song', 'math videos', 'multiplication song', 'fractions', 'measurement', 'Skip Counting', 'numberock', '3rd Grade', '4th Grade', '5th Grade']",13,['Music'],1,US,N/A,2015-03-08T00:53:24Z,"[{'classification_label': 'suitable', 'channelId': 'UCt9SZgFExNwWTH5T_JnyF-A', 'id': 'a4FXl4zb3E4', 'publishedAt': '2016-12-12T14:41:07.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCg-YSRB6TsIq-c5PUZ0F1Jg,suitable,497,FALSE,2280000,584743102,"This channel is about anything and everything related to do-it-yourself baking from scratch, and decorating cakes and cupcakes.  We also balance it out with some hiking trips mixed in for a well rounded lifestyle!  I try to respond to as many questions and comments as I can, so leave me one, and I'll get back to you!  Thanks for stopping by and I hope you subscribe :)  Jenn

FAN MAIL:
Jenn Johns
PO Box 20053
Tamarack Mall
Cranbrook BC V1C6J5
Canada",367,"['cakes', 'cupcakes', 'baking', 'cooking', 'cookies', 'fondant', 'chocolate', 'how-to', 'rainbow']",9,"['Food', 'Hobby', 'Lifestyle_(sociology)']",3,CA,N/A,2011-03-11T08:41:28Z,"[{'classification_label': 'suitable', 'channelId': 'UCg-YSRB6TsIq-c5PUZ0F1Jg', 'id': 'IIFvp4ud8Ng', 'publishedAt': '2013-06-01T19:16:40.000Z', 'madeForKids': False}]",0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCCOSYITWQHRSUxvlQ4_PSCg,suitable,407,FALSE,1190000,390368713,"The official home of Sonic the Hedgehog on YouTube! 

ESRB EVERYONE to EVERYONE 10+. Visit esrb.org for rating information.

Welcome to the official channel for Sonic the Hedgehog: videogame icon, nemesis to Dr. Eggman, chili dog fan and the fastest hedgehog on earth. From the day Sonic The Hedgehog was released in June 1991, SEGA's famous blue hedgehog instantly became an icon for a generation of gamers. Defined by his super-fast speed, this cool edgy character has a readiness for all types of adventure. In the more than twenty years since he first raced on to videogame consoles, Sonic the Hedgehog has become a true global phenomenon. As well as videogames, SEGA's iconic blue hedgehog has enjoyed huge success in areas such as comics, apparel and toys and even starred in several of his own animated series.",678,"['Sonic', 'Sonic the Hedgehog', 'SEGA', 'Genesis', 'Mega Drive', 'Dreamcast']",6,"['Racing_video_game', 'Video_game_culture', 'Action_game', 'Action-adventure_game']",4,N/A,N/A,2014-06-26T23:58:21Z,"[{'classification_label': 'suitable', 'channelId': 'UCCOSYITWQHRSUxvlQ4_PSCg', 'id': 'LYvO8eaWJNc', 'publishedAt': '2018-07-17T16:12:57.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
UCMein5OasYr4Qvb2wsqKmDA,suitable,30,FALSE,1960,1643643,Epic,4,N/A,N/A,"['Film', 'Entertainment', 'Action-adventure_game', 'Action_game', 'Video_game_culture', 'Role-playing_video_game']",6,N/A,N/A,2010-11-25T18:49:59Z,"[{'classification_label': 'suitable', 'channelId': 'UCMein5OasYr4Qvb2wsqKmDA', 'id': '-7z662AsuTE', 'publishedAt': '2015-03-14T16:40:24.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCMein5OasYr4Qvb2wsqKmDA', 'id': '-08yCoxvamQ', 'publishedAt': '2015-03-14T21:08:45.000Z', 'madeForKids': False}]",0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
UC1fDuZS5ocvRje3wn_WurQQ,suitable,61,FALSE,33700,7334422,,,"['No', 'Real', 'Order']",3,"['Film', 'Television_program', 'Entertainment']",3,US,N/A,2016-12-02T01:55:00Z,"[{'classification_label': 'suitable', 'channelId': 'UC1fDuZS5ocvRje3wn_WurQQ', 'id': 'pj38TO4iYiw', 'publishedAt': '2017-04-22T21:54:06.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
UC6cB9lGyhVKdxxAL-hS-r6Q,suitable,3,FALSE,2,1230,,,N/A,N/A,"['Film', 'Entertainment']",2,N/A,N/A,2010-11-02T20:00:36Z,"[{'classification_label': 'suitable', 'channelId': 'UC6cB9lGyhVKdxxAL-hS-r6Q', 'id': 'TDwKE4MXhaw', 'publishedAt': '2017-11-29T12:54:12.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UCmxy940oB8wEKz602zya6rw,suitable,313,FALSE,94500,41586038,"Original content and archiving, restoring, re-scoring public domain (PD) films, movies, TV shows, & other videos. CBGP affiliate.
Our other channels:

EMTV: Games, toons, comic books, toys, silent films, superheroes, LEGOs: youtube.com/CBGPemtv
ORIGINALS: Short films, music vids, re-scored silents: youtube.com/CBGPoriginals
MUSIC: Concerts, music videos, newly-scored silents, musical performances in the PD: youtube.com/CBGPmusic
NEWS: Newsreels, documentaries, PSAs, other non-fiction clips in the PD: youtube.com/CBGPnews
TELEVISION: TV episodes, movies, commercials in the PD: youtube.com/CBGPtelevision
GAMES: All things gaming, including Let's Play walkthroughs: youtube.com/CBGPgames
MOVES: A focus on dance, yoga, fitness: youtube.com/CBGPmoves",665,"['Music', 'Cinema', 'Films', 'Videos', 'Movies', 'Indie', 'CBGP', 'Change', 'Before', 'Going', 'silent', 'classics', 'gaming', 'games', 'toons', 'cartoons', 'television', 'TV', 'news', 'independent', 'horror', 'comedy', 'action', 'drama', 'sci-fi', 'crime', 'romance', 'cult', 'thriller', 'mystery', 'exploitation', 'rare']",32,"['Entertainment', 'Film']",2,N/A,FALSE,2009-04-07T00:20:19Z,"[{'classification_label': 'suitable', 'channelId': 'UCmxy940oB8wEKz602zya6rw', 'id': 'TGXC8gXOPoU', 'publishedAt': '2013-03-26T03:12:15.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCmxy940oB8wEKz602zya6rw', 'id': 'H8eFZYdB3r4', 'publishedAt': '2016-07-29T23:15:32.000Z', 'madeForKids': False}]",0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
UCcXEFiBWB1qPBD2FeieAKHA,suitable,7,FALSE,16400,45887570,,,N/A,N/A,"['Music', 'Entertainment']",2,N/A,N/A,2007-04-28T11:14:53Z,"[{'classification_label': 'suitable', 'channelId': 'UCcXEFiBWB1qPBD2FeieAKHA', 'id': 'amGbBFsiuzc', 'publishedAt': '2007-06-23T10:55:12.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
